0.35007619143565255,0.07508589852850917,0.10504598251690225,0.07143234398700099
0.15466232595179108,0.04008451302765171,0.033234048116210405,0.015828468850364527
0.10090040968279133,0.037486009250343635,0.03277489338327768,0.015182154137344268
0.019387187500000017,0.0019216250000000019,0.0007278125000000006,0.00029856250000000027
0.4560831255050284,0.14780128720963076,0.22388965012752815,0.15830069001996733
0.1482206772025205,0.037936075113685644,0.03184081237338957,0.014888932678435501
0.15000304953375326,0.03780844370437313,0.03175473417748973,0.014959210363897286
0.15044939448455244,0.0373669219717453,0.031068767958000277,0.015177721991820749
0.1350040317658524,0.03680182788051867,0.031142933981621813,0.013973896193238335
0.5525280795543135,0.1781790894498393,0.2737892740712803,0.19650665285306726
0.12184073820498843,0.03736470462703876,0.03348029483335922,0.01673607322203413
0.11734157521858951,0.038098091475682404,0.03475566110797567,0.015046172844301146
0.7256440435244085,0.09730793759162337,0.03729569564049459,0.013288279487235098
0.20821682617001647,0.06646885300975329,0.0902227858532808,0.055934347337192214
0.12369948480901355,0.036407464685254694,0.03134986100965425,0.01381145645966212
0.15277111611309743,0.04948567017813818,0.050667260835410205,0.03244524575482675
0.15296950585208152,0.03748861944681545,0.03415352862241679,0.014091438266833773
0.23566335224617524,0.05039982158297088,0.050869477716258514,0.02449664539199354
0.14796296781797338,0.037669751754840136,0.04024311291265266,0.018995456848326625
0.18055429838340498,0.04736519795832552,0.024724352344666748,0.014365366287601109
3.4177737907374666,0.8416627487305115,1.3067815151638191,1.2778859396829976
0.12516235779003831,0.03466864516647375,0.0341983820551985,0.013771768464768361
0.19680690849030444,0.04160099913206285,0.040012686527044324,0.022018176526308653
1.6353432256471963,0.5471104995945205,0.8875344426914268,0.6631173091397429
0.1399308347164304,0.06404440955566078,0.03079849807745707,0.01449676350661433
0.16156009244882294,0.037390996477931704,0.03986269586173467,0.015284460439050098
0.9708344039032846,0.21128305072384157,0.4282842081454005,0.2611093622341435
1.219307559392469,0.2211477224231068,0.36855787849626886,0.28006780869402154
1.3856206103156554,0.3248433631527136,0.4284284038865669,0.34279868739999614
0.16025199329339135,0.050456573421795346,0.029339577929110933,0.014166815208093535
0.5873528422513915,2.838548179394195,0.03468250086752233,0.016092186695397248
2.471156370681967,2.488607063956454,0.07203845189209901,0.09851695067662705
10.095668555621076,1.6669553358464102,2.0207238101480085,1.2709090354303751
1.2449149795275265,0.5078288769913332,0.03890478121732386,0.014939173487417167
0.343879156188538,0.040816041687531675,0.034244388807843334,0.013551059420386919
0.27958314266127005,0.06568530034341945,0.08635011783077737,0.057277878564149017
0.1733999068098252,0.03838661939405248,0.03934373094925775,0.017846904073796185
0.16690732587677598,0.03695836366803527,0.03267657359406912,0.013735107665335864
0.12340113595073739,0.03956372393511404,0.04502185650656104,0.017820008538393793
0.5587910535521626,0.10936874838965208,0.1676343196639448,0.12099934898464518
