0.9999999999999999,0.9843740386976972,0.9694584179118515,0.9552008998760876,0.9415544714433868,0.9284766908852593,0.9159291318091397,0.9038769075777341,0.8922882628103119,0.8811342210628018,0.8703882797784891,0.8600261451922268,0.8500255011475573,0.8403658068160178,0.831028119143167,0.8219949365267865,0.8132500607904443,0.8047784749745631,0.7965662348464576,0.7886003723456397,0.7808688094430302,0.7733602811121824,0.7660642662948695,0.7589709258986453,0.7520710469952335,0.7453559924999299,0.738817655706927,0.7324484191363095,0.7262411172176585,0.7201890023945966
0.9843740386976972,1.0,0.984847608531429,0.9703637665412175,0.9565007145952776,0.9432153372447848,0.9304685981163131,0.9182250567818114,0.9064524537753836,0.8951213526806546,0.8842048302391149,0.873678207046196,0.8635188126985961,0.8537057803025782,0.8442198661015043,0.8350432906725838,0.8261595987094034,0.8175535348730503,0.8092109335799788,0.8011186209146055,0.7932643271211222,0.7856366083519627,0.7782247765375383,0.7710188363995716,0.7640094287636894,0.7571877794400365,0.7505456530368931,0.7440753111544073,0.7377694744758382,0.7316212883340455
0.9694584179118515,0.984847608531429,0.9999999999999998,0.9852933165854871,0.9712169743921888,0.9577271946177286,0.9447843402938205,0.9323524257230386,0.9203986951108653,0.9088932591463857,0.8978087803427888,0.887120199590061,0.876804497688983,0.8668404866978301,0.8572086267847834,0.8478908649814071,0.838870492807861,0.8301320202139271,0.8216610636712071,0.8134442465765906,0.8054691103977097,0.7977240352174655,0.7901981685247733,0.7828813612588127,0.7757641102494566,0.7688375063113864,0.7620931873471073,0.7555232958974706,0.7491204406496702,0.7428776614739552
0.9552008998760876,0.9703637665412175,0.9852933165854871,1.0,0.9857135515319645,0.9720224206297385,0.958886378695788,0.9462689029030317,0.9341367485374681,0.9224595801544009,0.91120965222227,0.9003615315938173,0.8898918554806909,0.8797791196857472,0.8700034927217627,0.8605466521581153,0.8513916401208816,0.8425227353522825,0.8339253396325227,0.8255858766966614,0.8174917020538063,0.8096310223456716,0.8019928230744404,0.7945668036923981,0.7873433191832159,0.7803133273813083,0.7734683413748557,0.7668003864227154,0.7603019608878816,0.7539660007523259
0.9415544714433868,0.9565007145952776,0.9712169743921888,0.9857135515319645,1.0,0.986110436565524,0.9727840072864145,0.9599836599916587,0.9476756681346853,0.9358292566037504,0.9244162777371754,0.9134109297721476,0.9027895113115261,0.8925302064868871,0.8826128963831644,0.8730189930134179,0.8637312927246217,0.8547338464028019,0.84601184424873,0.8375515132297434,0.8293400255919043,0.82136541704978,0.8136165134668271,0.8060828650042478,0.79875468685558,0.7916228058025279,0.7846786119281366,0.7779140149092795,0.7713214043839051,0.7648936139515746
0.9284766908852593,0.9432153372447848,0.9577271946177286,0.9720224206297385,0.986110436565524,1.0,0.9864858652895679,0.973505222533836,0.9610238701410553,0.9490105995258548,0.937436866561092,0.9262765060609458,0.9155054827893392,0.9051016735969626,0.8950446761897926,0.8853156407653622,0.8758971213537393,0.8667729441944787,0.8579280908893564,0.8493485944097809,0.8410214463203253,0.8329345138161943,0.8250764653708893,0.8174367039575349,0.8100053069487062,0.8027729719194863,0.7957309676805121,0.7888710899548314,0.7821856211869157,0.7756672940361379
0.9159291318091397,0.9304685981163131,0.9447843402938205,0.958886378695788,0.9727840072864145,0.9864858652895679,1.0000000000000002,0.9868415319342448,0.9741891941441669,0.9620113505096065,0.9502790658697597,0.9389658165949003,0.9280472381837996,0.9175009044161864,0.9073061335015338,0.8974438174088701,0.8878962711712379,0.878647099459505,0.8696810781343784,0.8609840488291921,0.8525428249024697,0.8443451073388661,0.8363794093782587,0.8286349888222565,0.8211017871106969,0.8137703743822469,0.8066318998366362,0.7996780468043203,0.7929009920049054,0.7862933685405139
0.9038769075777341,0.9182250567818114,0.9323524257230386,0.9462689029030317,0.9599836599916587,0.973505222533836,0.9868415319342448,1.0000000000000002,0.9871789569240375,0.9748387348716768,0.9629500128629354,0.9514859136040756,0.9404217477195086,0.9297347899594901,0.9194040827641103,0.9094102633174024,0.8997354108424374,0.8903629113960427,0.8812773378414389,0.872464343025402,0.8639105644768065,0.8556035391861949,0.8475316272298808,0.8396839431738369,0.8320502943378437,0.8246211251235323,0.817387466714751,0.8103408915481322,0.8034734720282709,0.7967777430276478
0.8922882628103119,0.9064524537753836,0.9203986951108653,0.9341367485374681,0.9476756681346853,0.9610238701410553,0.9741891941441669,0.9871789569240375,1.0,0.9874995086090451,0.975456381144309,0.9638433912416668,0.9526355288708541,0.9418097736366481,0.9313448957916327,0.9212212810441629,0.9114207758701963,0.9019265505520245,0.8927229775920481,0.8837955235025713,0.8751306522666118,0.8667157390106653,0.8585389926368716,0.8505893863360073,0.8428565950498368,0.8353309390761111,0.8280033331156675,0.8208652401516771,0.8139086296286373,0.8071259394652587
0.8811342210628018,0.8951213526806546,0.9088932591463857,0.9224595801544009,0.9358292566037504,0.9490105995258548,0.9620113505096065,0.9748387348716768,0.9874995086090451,1.0,0.9878044218151566,0.9760444261884247,0.9646946864942757,0.9537318909284785,0.9431345410019396,0.932882774130957,0.9229582069908971,0.9133437968211696,0.9040237182998746,0.8949832539637945,0.8862086964471385,0.8776872610615156,0.8694070074487201,0.861356769214109,0.8535260905973038,0.8459051693633014,0.8384848052045737,0.8312563530364862,0.8242116806468882,0.8173431302281315
